"Humboldt","","facebook.com/HumboldtBanda","youtube.com/channel/UCg6ADGHgClk2sikqfzMkajg?feature=watch","","","Valparaíso","","CHILE"
"The Mud Howlers","","www.facebook.com/themudhowlers","www.youtube.com/themudhowlers","","","Mexico City","","MEXICO"
"Nakia","","facebook.com/nakia","youtube.com/nakia","","","Austin","TX",""
"Big Freedia","","","","","","New Orleans","LA",""
"The Abigails","","https://www.facebook.com/pages/The-ABIGAILS/234082749942966","http://www.youtube.com/user/STRANDSBEACHMUSIC","","","Los Angeles","CA",""
"Chasca","chascamusic.com","facebook.com/chascatx","","sonicbids.com/band/Chasca2","","Austin","TX",""
"Daniel Francis Doyle","","","","","","Austin","TX",""
"Niko G4","","Facebook.com/NikoG4RWTW","Youtube.com/NikoG4RWTW","","","Los Angeles","CA",""
"Warm Brew","","facebook.com/warmbrew","youtube.com/user/WarmbrewTV","","","Venice","CA",""
"Giftz","","","","","","Chicago","IL",""
"360","","facebook.com/360ismusic","youtube.com/360ismusic","","","Queens","NY",""
"A.Sinclair","","","","","","Austin","TX",""
"Chazzy Sweat & BranThaDon","","facebook.com/chazzysweat","youtube.com/user/chazzysweat","","","Austin","TX",""
"Ramesh","","facebook.com/rameshinspace?ref=hl","youtube.com/user/RAMESHALWAYSWINS","","","Austin","TX",""
"Samsaya","","facebook.com/SamsayaOfficial","","","","Oslo","","NORWAY"
"Elle King","","facebook.com/ElleKingMusic","youtube.com/user/ElleKingMusic?feature=watch","","","Brooklyn","NY",""
"Alex Vargas","","facebook.com/alexvargasofficial","youtube.com/user/alexvargasofficial/videos","","","London","","UK-ENGLAND"
"Nina Nesbitt ","","facebook.com/ninanesbittmusic","youtube.com/user/ninanesbitt","","","Edinburgh","","UK-SCOTLAND"
"Figgy","","facebook.com/figgymusic","","","","Boston","MA",""
"Falcons","","","","","","Los Angeles","CA",""
"DJ Clinton Sparks","","https://www.facebook.com/clintonsparks","http://www.youtube.com/user/ClintonSparksVEVO","","","Boston","MA",""
"DJ Clinton Sparks","","https://www.facebook.com/clintonsparks","http://www.youtube.com/user/ClintonSparksVEVO","","","Boston","MA",""
"Jeffrey Tonnesen","","facebook.com/jeffrey.tonnesen","","","","New York","NY",""
"Jeffrey Tonnesen","","facebook.com/jeffrey.tonnesen","","","","New York","NY",""
"#BEENTRILL#","","","","","","Chicago","IL",""
"TWRK","","facebook.com/WEARETWRK","","","","New York","NY",""
"FKi","","","","","","Atlanta","GA",""
"Jeffrey Tonnesen ","","facebook.com/jeffrey.tonnesen","","","","New York","NY",""
"Jeffrey Tonnesen ","","facebook.com/jeffrey.tonnesen","","","","New York","NY",""
"Jeffrey Tonnesen ","","facebook.com/jeffrey.tonnesen","","","","New York","NY",""
"The Tontons","","facebook.com/thetontons","youtube.com/tontonsmusic","","","Houston","TX",""
"Lion Babe","","facebook.com/pages/LION-BABE/161221293979772","youtube.com/channel/UC-Zs5JkH5fI1wfadIJP4Z_A?feature=watch","","","New York","NY",""
"Murs w/ Mayday","","","","","","Tucson","AZ","United States"
"YC The Cynic","youtube.com/ycthecynictv","www.facebook.com/ycthecynic","www.youtube.com/ycthecynictv","sonicbids.com/band/YCTheCynic","","Bronx","NY",""
"Tacocat","","https://www.facebook.com/tacocatband‎","","","","Seattle","WA",""
"Annie Mac feat. Kelis","","","","","","London","","UK-ENGLAND"
"BADBADNOTGOOD","","facebook.com/pages/BadBadNotGood/215708555125814","youtube.com/user/BADBADNOTGOOD‎","","","Toronto","QC","CANADA"
"Hot 8 Brass Band","hot8brassband.com","facebook.com/Hot8BrassBand","youtu.be/nsyK9_iaCoA","sonicbids.com/band/Hot8BrassBand","","New Orleans","LA",""
"Big Freedia","","","","","","New Orleans","LA",""
"Albert Hammond, Jr.","","http://facebook.com/ahjofficial","http://www.youtube.com/alberthammondjr","","","New York","NY",""
"Rebel Cats","","facebook.com/rebelcatsmx","youtube.com/user/rebelcatsmx","","","Mexico City","","MEXICO"
"Propain","gotpropain.com","facebook.com/propain713","youtube.com/propain713","sonicbids.com/band/Propain2","","Houston","TX",""
"JUST BLAZE","","","","","","NEW YORK","NY",""
"Souls Of Mischief","","","","","","Oakland","CA",""
"Rome Fortune","","","http://youtube.com/asromefortune","","","Atlanta","GA",""
"DOJA CAT","","","","","","LOS ANGELES","CA",""
"Rico Love","","","","","","Miami","FL",""
"The Ballroom Thieves","www.ballroomthieves.com","www.facebook.com/ballroomthieves","www.youtube.com/thespringescape","sonicbids.com/band/TheBallroomThieves","","Boston","MA",""
"Gorgon City","","facebook.com/gorgoncity","youtube.com/user/GorgonCityTv","","","London","","UK-ENGLAND"
"H2NY","","facebook.com/H2NYBAND","youtube.com/user/H2NYBAND","","","London","","UK-ENGLAND"
"Whalers","","www.facebook.com/whalersmusic","https://www.youtube.com/user/whalersband","","","Austin","TX",""
"A. G. Cook","","pcmus","","","","London","","UK-ENGLAND"
"James K","","","","","","Brooklyn","NY",""
"Tweet","","facebook.com/tweet'sfanpage","","","","Rochester","NY",""
"Vockah Redu","","facebook.com/pages/Vockah-Redu-Fan-Page/366489257900?ref=ts","","","","New Orleans","LA",""
"Blouse","","facebook.com/bblouse","","","","Portland","OR",""
"DJ Mustard ft Tinashe","","","","","","Los Angeles","CA",""
"Solange (Host)","","","","","","Houston","TX",""
"Chancellor Warhol","","www.facebook.com/chancellorwarholmusic","www.youtube.com/chancellorwarhol","","","Nashville","TN",""
"T'Nah Apex","","facebook.com/TnahApex","","","","Brooklyn","NY",""
"JAY 305","","facebook.com/TheJay305","youtube.com/TheJay305","","","Los Angeles","CA",""
"DEE GOODZ","","dgoodz","youtube.com/user/DeeGoodz","","","Nashville","TN",""
"Dominic Serendip & ILLA BLK","","facebook.com/DominicSerendip","","","","New York","NY",""
"Torae","","facebook.com/itstorae","youtube.com/user/dayoungveteran","","","Brooklyn","NY",""
"Skyzoo","","@therealskyzoo","@skyzootvvevo","","","Brooklyn","NY",""
"RÜFÜS DU SOL","","facebook.com/rufussounds","www.youtube.com/user/monekeleon/videos","","","Sydney","NSW","AUSTRALIA"
"T.J. Miller ","","","","","","Los Angeles","CA",""
"Boldy James","","https://www.facebook.com/boldyjames","http://www.youtube.com/results?search_query=boldy%20james&sm=1","","","Detroit","MI",""
"Kay Leotard","KayLeotard.com","facebook.com/KayLeotard","youtube.com/kayleotard","sonicbids.com/band/KayLeotard","","Austin","TX","UNITED STATES"
"Imaginary Radio","","","","","","San Francisco","CA",""
"Pompeii","","facebook.com/pompeiimusic","youtube.com/user/pompeiimusic","","","Austin","TX",""
"Vic Mensa","","https://www.facebook.com/VicMensa1","http://www.youtube.com/vicmensa","","","Chicago","IL",""
"Keys N Krates","","http://facebook.com/keysnkrates","http://youtube.com/keysnkratestv","","","Toronto","ON","CANADA"
"Mack Wilds","","facebook.com/TheMackWilds","youtube.com/user/MackWilds","","","Staten Island","NY",""
"Dillon Cooper","","facebook.com/TheDillonCooper","youtube.com/user/TheDJCMusic","","","Brooklyn","NY",""
"LOUDPVCK","","facebook.com/loupdvck","","","","Los Angeles","CA",""
"Tourist","","https://www.facebook.com/musicbytourist","","","","London","","UK-ENGLAND"
"Max and The Moon","","facebook.com/maxandthemoon","youtube.com/user/maxandthemoon?feature=watch","","","Chino Hills","CA",""
"Dems","d-e-m-s.com","facebook.com/demsdemsdems","youtube.com/user/demsdemsdemsdems","sonicbids.com/band/Dems","","London","","UK-ENGLAND"
"Trae Tha Truth","","https://www.facebook.com/traeabn","http://www.youtube.com/user/TraeThaTruthVEVO","","","Houston","TX",""
"DEEP COTTON","","facebook.com/DeepCotton","youtube.com/user/DeepCottonMusic","","","ATLANTA","GA",""
"Daley","","facebook.com/daleyofficial","youtube.com/user/DaleyUK","","","Manchester","","UK-ENGLAND"
"Roman GianArthur","","facebook.com/pages/Roman-GianArthur-Music/261521720618251","","","","Atlanta","GA",""
"Bear Hands","","facebook.com/bearhandsband","youtube.com/bearhandsband","","","Brooklyn","NY",""
"Trinidad Jame$","","facebook.com/nickadalussnowwilliams","Goldgang Tv","","","Atlanta","GA",""
"Kap G","","facebook.com/therealkapg","youtube.com/therealkapg","","","College Park","GA",""
"Mibbs (of Pac Div)","mibbsovereverything.com","facebook.com/MibbsOverEverything","youtube.com/user/MibbsOE/about","sonicbids.com/band/MibbsofPacDiv","","Los Angeles","CA",""
"Kap G","","facebook.com/therealkapg","youtube.com/therealkapg","","","College Park","GA",""
"DJ Grip ","djgriptexas.com","facebook.com/djgrip","youtube.com/djgriptv","sonicbids.com/band/DJGrip","","Austin","TX",""
"KatieGotBandz","","","","","","Chicago","IL",""
"Love & Loyalty","","","","","","Chicago","IL",""
"Sean Price","","facebook.com/DuckDownMusic","youtube.com/user/duckdown","","","Brooklyn","NY",""
"Lucinda Williams ","","facebook.com/lucindawilliams","","","","Los Angeles","CA",""
"Dub Fx","","facebook.com/dubfx","youtube.com/user/dubfx11","","","Melbourne","VIC","AUSTRALIA"
"BANKS","","","","","","Los Angeles","CA",""
"Angelina Lucero","","","","","","Chicago","IL",""
"Lushes","","","","","","Brooklyn","NY",""
"DJ Kklovenhoof (between sets)","","","","","","austin","TX",""
"rj","","","","","","los angeles","CA",""
"reem riches","","facebook.com/reemriches","","","","los angeles","CA",""
"Young California","","facebook.com/pages/Young-California/271579699568606","","","","San Francisco","CA",""
"teecee 4800","","facebook.com/teecee_fast","","","","los angeles","CA",""
"Nocando","","www.facebook.com/mcnocando","youtube.com/user/Hellfyreclub?feature=watch","","","Los Angeles","CA",""
"Loaded Lux","","facebook.com/loadedluxlionzden?fref=ts&ref=br_tf","youtube.com/user/IamLoadedLux/feed","","","Harlem","NY",""
"Busdriver","","facebook.com/pages/Busdriver/58174070929?ref=hl","youtube.com/channel/UCsHL6Crl7olVNjqNAFGmBgA","","","Los Angeles","CA",""
"milo","","facebook.com/modestmilo?fref=ts","youtube.com/user/PenobscotExpedition","","","Chicago","IL",""
"The Pre$ident","","facebook.com/thehoodpresident","youtube.com/TheHoodpresident10","","","Harlem","NY",""
"Open Mike Eagle","","facebook.com/mikeeagleraps","youtube.com/user/Hellfyreclub?feature=watch","","","Los Angeles","LA",""
"Welcome to the D.O.P.E. Game","","m.facebook.com/welcometothedopegame?id=263310960345909&refsrc=https://www.facebook.com/welcometothedopegame","youtu.be/29FqCHdYtvU","","","Denver","CO",""
"Ari Stylez","","","","","","Los Angeles","CA",""
"King Louie","","","","","","Chicago","IL",""
"Trinidad Jame$","","facebook.com/nickadalussnowwilliams","Goldgang Tv","","","Atlanta","GA",""
"ZEALE","","facebook.com/zeale.rapz","youtube.com/user/ZEALE32‎","","","Austin","TX",""
"Angelina Lucero","","","","","","Chicago","IL",""
"The Sour Notes","open.spotify.com/artist/1FoDUPkRSCLZmuoFt6bwyQ","facebook.com/TheSourNotes","youtube.com/user/TheSourNotes","sonicbids.com/band/TheSourNotes","","Austin","TX",""
"Djemba Djemba","","https://www.facebook.com/djembadjemba69","","","","Los Angeles","CA",""
"Alex Young","","facebook.com/666ALEXYOUNG666","","","","Washington","DC",""
"crash featuring members of the Magnetic Zeros","","facebook.com/crashrmusic","","","","Los Angeles","CA",""
"Cardiknox","","facebook.com/cardiknox","youtube.com/cardiknox","","","New York","NY",""
"Wild Ones","","facebook.com/wildonestheband","youtube.com/user/wildonesthebandpdx","","","Portland","OR",""
"Wild Ones","","facebook.com/wildonestheband","youtube.com/user/wildonesthebandpdx","","","Portland","OR",""
"Madi Diaz","","facebook.com/MadiDiazMusic","youtube.com/madidiaz","","","Los Angeles","CA",""
"Oh Honey","","facebook.com/ohhoneymusic","ohhoneymusic","","","Brooklyn","NY",""
"Meg Myers","","facebook.com/meginthedark","youtube.com/meginthedark","","","Los Angeles","CA",""
"BASECAMP","","facebook.com/basecampmusique","youtube.com/user/BASECAMPmusique","","","Nashville","TN",""
"Gungor","gungormusic.com","facebook.com/gungormusic","youtube.com/gungormusic","sonicbids.com/band/Gungor","","Denver","CO",""
"Alvvays","","facebook.com/alvvays","http://www.youtube.com/watch?v=rZHPCcFmEjc","","","Toronto","ON","CANADA"
"Ludacris","","https://www.facebook.com/Ludacris","","","","Atlanta","GA",""
"Fenster","","facebook.com/fenstermusic","youtube.com/playlist?list=PL7mWG0vc1FqGFS-p1UjS3VSzygdDlqeqX","","","Berlin","","GERMANY"
"Lil Debbie","","facebook.com/DebbieCakes420","youtube.com/LilDebbieTV","","","Oakland","CA",""
"Young Dolph","","","","","","Memphis","TN",""
"Travis Porter","","","","","","Atlanta","GA",""
"Cap.1","","","","","","Chicago","IL",""
"Anderson .Paak","","facebook.com/AndersonPaak","youtube.com/user/Hellfyreclub?feature=watch","","","Los Angeles","CA",""
"Shanell","","","","","","Atlanta","GA",""
"Pee Wee Longway","","","","","","Atlanta","GA",""
"Aaron LaCrate","","facebook.com/aaronlacrate?fref=ts","youtube.com/watch?v=QY-a77DFQX4","","","Baltimore","MD",""
"Brenmar","","https://www.facebook.com/BBRENMAR","","","","New York","NY",""
"Aaron LaCrate","","facebook.com/aaronlacrate?fref=ts","youtube.com/watch?v=QY-a77DFQX4","","","Baltimore","MD",""
"Aaron LaCrate","","facebook.com/aaronlacrate?fref=ts","youtube.com/watch?v=QY-a77DFQX4","","","Baltimore","MD",""
"Inner Oceans","","facebook.com/Inneroceans","","","","Denver","CO",""
"WARPAINT","","https://www.facebook.com/warpaintwarpaint/info","http://youtube.com/warpaintofficial","","","Lost Angeles","CA",""
"Emily's Army","","facebook.com/EmilysArmy","youtube.com/user/emilyzarmy","","","Oakland","CA",""
"The Launderettes","wickedcoolrecords.com","facebook.com/launderettes","youtube.com/channel/UCtXQa48BOozcQOrVAHK6W5w","sonicbids.com/band/TheLaunderettes","","Oslo","","NORWAY"
"7 Days of Funk","","","","","","Los Angeles","CA",""
"Annie Mac","","https://www.facebook.com/anniemac","http://www.youtube.com/user/AnnieMacPresents","","","London","","UK-ENGLAND"
"Annie Mac","","https://www.facebook.com/anniemac","http://www.youtube.com/user/AnnieMacPresents","","","London","","UK-ENGLAND"
"Lynx","","facebook.com/officialmikegreen","","","","Warrington","VA",""
"Drop City Yacht Club","","facebook.com/dropcityyachtclub","youtube.com/dropcityyachtclub","","","San Francisco","CA",""
"Kidd Kidd","","facebook.com/realkiddkidd","youtube.com/itskiddkidd","","","New Orleans","LA",""
"Mobb Deep ","","facebook.com/MobbDeepQB","","","","New York","NY",""
"Moe Cheez","","","","","","Fort Wayne","IN",""
"Tommy Kruise","","facebook.com/therealtommykruise","youtube.com/channel/UCXRdE6GJsXs1bd8JixWBDxg","","","Montreal","QC","CANADA"
"Mad Classy","","www.facebook.com/madclassy","youtube.com/madclassy1","","","Austin","TX",""
"FSTZ","","www.facebook.com/fstzmusic","","","","Kansas City","KS",""
"Shiftee","","http://facebook.com/djshiftee","http://youtube.com/deejayshiftee","","","New York","NY",""
"Special Guest ","","","","","","","",""
"SomeKindaWonderful","","facebook.com/SomeKindaWonderfulBand/info","youtube.com/skwonderful","","","Cleveland","OH",""
"Volcanos On Lo","phantomlakes.com/","facebook.com/pages/Phantom-Lakes/282723865161615","","sonicbids.com/band/PhantomLakes","","Austin","TX",""
"Lost in the Trees","","facebook.com/lostinthetrees","youtube.com/artist/lost-in-the-trees","","","Chapel Hill","NC",""
"Rhett Miller","","facebook.com/rhettmillermusic","","","","Dallas","AK",""
"Damon Albarn","","https://www.facebook.com/Damonalbarnofficial?fref=ts","http://www.youtube.com/damonalbarnmusic","","","London","","UK-ENGLAND"
"Guanaco","www.guanacomc.com","facebook.com/guanacomcoficial","youtube.com/GUANACOMCTV","sonicbids.com/band/Guanacomc","","Quito","","ECUADOR "
"Butterfly Jenkins","","","","","","Atlanta","GA",""
"Outer Minds","","facebook.com/outerminds","vimeo.com/25745801","","","Chicago","IL",""
"††† (Crosses)","","facebook.com/crossesmusic","youtube.com/crossesmusic","","","Los Angeles","CA",""
"DOJA CAT","","","","","","LOS ANGELES","CA",""
"Rich Homie Quan","","","","","","Atlanta","GA",""
"Zuse","","","youtube.com/iamzuse","","","Atlanta","GA",""
"Eric Biddines","","facebook.com/ericbiddines","youtube.com/1984ericb1","","","west palm beach","FL",""
"Love Inks","","facebook.com/loveinks","youtube.com/user/LoveInksVids?feature=watch","","","Austin","TX",""
"In The Valley Below","","facebook.com/inthevalleybelow","youtube.com/user/InTheValleyBelowVEVO?feature=watch","","","Echo Park","CA",""
"Kidd Kidd","","facebook.com/realkiddkidd","youtube.com/itskiddkidd","","","New Orleans","LA",""
"iNDEED","","facebook.com/indeedface","","","","Atlanta","GA",""
"Machine Gun Kelly","","","","","","Cleveland ","OH",""
"Bangn Records Artists","","www.facebook.com/supcrewmobrugara","www.youtube.com/rugara","","","New Orleans","LA",""
"Shaneika Speaks","","","","","","Chicago","IL",""
"Bootleg Kev","","facebook.com/bootlegkev","youtube.com/redyset","","","Phoenix","AZ",""
"DJ VDub","","","","","","Chicago","IL",""
"OWSLA All Stars","","","","","","USA","CA",""
"The Shine Brothers","","https://www.facebook.com/TheShineBrothers","","","","Asheville","NC",""
"TrakkSounds & Rapid Ric Present: Intervention 2","","","Www.youtube.com/gbdaking979","","","Houston","TX",""
"Phantogram","","facebook.com/Phantogram","youtube.com/artist/phantogram","","","Saratoga Springs","NY",""
"The Wild Feathers","","facebook.com/TheWildFeathers","youtube.com/user/TheWildFeathersVids?feature=watch","","","Nashville","TN",""
"Soundgarden","","facebook.com/Soundgarden","youtube.com/user/SoundgardenVEVO?feature=watch","","","Seattle","WA",""
"The 1975","","facebook.com/the1975","youtube.com/the1975music","","","Manchester","","UK-ENGLAND"
"Snoop Dogg","","","","","","Los Angeles","CA",""
"The Entrance Band","","facebook.com/pages/The-Entrance-Band/106735692631","","","","Los Angeles","CA",""
"Far East Movement","","www.facebook.com/fareastmovement","www.youtube.com/fareastmovementVEVO","","","Los Angeles","CA",""
"RiFF RAFF","","https://www.facebook.com/RiffRaffMadDecent","http://www.youtube.com/user/JodyHighRoller","","","Houston","TX",""
"Gloryhound","gloryhoundband.com","facebook.com/gloryhoundband?","youtube.com/user/gloryhoundmusic","sonicbids.com/band/Gloryhound","","Halifax","NS","CANADA"
"The Beaches","","https://www.facebook.com/thebeachesband","http://www.youtube.com/watch?v=MW3qKk5bqL8","","","Toronto","ON","CANADA"
"Wandertown with Andy Peters","","","","","","Los Angeles","CA",""
